CommentId,VideoId,Text,IsToxic,text_procesado
Ugw7dxcDYYMAhf3roqx4AaABAg,cT14IbTDW2c,all those people on the road a re goddamn kids,False,people road goddamn kid
Ugy7-WkUWf_-kQmV5Lh4AaABAg,#NAME?,My question is why they park that cruiser in front of the protesters 🤔🤔,False,question park cruiser front protester
UghL1Gayf8AqxHgCoAEC,9pr1oE34bIM,"This was about race as much as this news article that got NO National Media attention, just last week.
http://www.wnd.com/2014/08/black-cop-kills-white-man-media-hide-race/",False,race much news article got national medium attention last week
UgjZfQ0pFSjRTngCoAEC,bUgKZMSxr3E,Shibby dibby ignoramus ass bitch,True,shibby dibby ignoramus as bitch
UgjqKp49qALNEngCoAEC,dG7mZQvaQDk,THE BEST AND MOST HONEST BLACK PEOPLE I'VE EVER KNOW,False,best honest black people ive ever know
UgyCg0SltxnjiXzfFdV4AaABAg,TZxEyoplYbI,9:41 Dems a big ass gun! 😂😭,True,dems big as gun
UgjIO0MtrVIAtXgCoAEC,dG7mZQvaQDk,"i agree with most what you said, but i can't trust police if they won't arrest crooked pedophile protecting treasonous politicans same thing for military people",True,agree said cant trust police wont arrest crooked pedophile protecting treasonous politicans thing military people
Ugjr-OyR73uZKngCoAEC,9pr1oE34bIM,"Stephan, Thank you for the video. It takes all the available information into account and provides a reasonable and rational breakdown.

Now, for your next video. Could you please call it
""The Truth About Police Brutality And The Militarization Of Police In The United States"".

Thank you,
Steve",False,stephan thank video take available information account provides reasonable rational breakdown next video could please call truth police brutality militarization police united state thank steve
UggVS57TNwzjhHgCoAEC,TZxEyoplYbI,Everyone is saying Micheal brown deserved it but what about treyvon Martin and Eric garner,False,everyone saying micheal brown deserved treyvon martin eric garner
Ugiz8myZ5rjRKngCoAEC,9pr1oE34bIM,"A good job of of determining what occurred before Brown was killed. However, why it occurred is not a simple matter of racism, police abuse or anything mentioned. Question everything. Until we pull back the curtain to see the wizard is an illusion and we are all one and all life is energy and sacred... and turn off the TV. Peace, love and appreciation.",False,good job determining occurred brown killed however occurred simple matter racism police abuse anything mentioned question everything pull back curtain see wizard illusion one life energy sacred turn tv peace love appreciation
UgiYmeHQGlK1X3gCoAEC,dG7mZQvaQDk,"You freakin' go, girl!!",False,freakin go girl
Ugz2VPdKFw4EYB9K3eJ4AaABAg,cT14IbTDW2c,And if my kid did that I would beat the shit out of him.,True,kid would beat shit
Ugiz7HHQIvTRqHgCoAEC,9pr1oE34bIM,"The music references sex, drugs, stealing, murder, etc.

...ya, pretty much all rap music is like that",False,music reference sex drug stealing murder etc ya pretty much rap music like
UggD1aYSn7KOR3gCoAEC,04kJtp6pVXI,I agree with the protestor.,False,agree protestor
UggeJGTjxuw7BXgCoAEC,9pr1oE34bIM,You guys have to love this guy he spends 10 minutes telus how to roll a blunt,False,guy love guy spends minute telus roll blunt
UghmIbTYT8V0Y3gCoAEC,dDbRyFIkNII,good quality !,False,good quality
UggxnUmtxYuo5HgCoAEC,9pr1oE34bIM,Crazy how everyone likes the video before actually watching it. This video has been out 38 mins and the video is 39 mins long LOL,False,crazy everyone like video actually watching video min video min long lol
Ugi-ouVi1-XNMngCoAEC,TZxEyoplYbI,"man, its all good that they fighting back just hope the minorities dont get rained on by these national guards. look at all those wepons. acting like its a war",False,man good fighting back hope minority dont get rained national guard look wepons acting like war
UghuQ7I-R5u7zngCoAEC,9pr1oE34bIM,Gentle gentl giant,False,gentle gentl giant
UgghcjortIFxa3gCoAEC,9pr1oE34bIM,"If blacks want respect, then speak, act, and dress like the Huxtable family. You want to be treated with prejudice then speak, act and dress like known gangsters, steal things, act like you own the street!",True,black want respect speak act dress like huxtable family want treated prejudice speak act dress like known gangster steal thing act like street
Ugi4LI1VSkQrvXgCoAEC,cT14IbTDW2c,look at the dimwad police...escorting back the people being held up...idiots,True,look dimwad policeescorting back people held upidiots
UghzjrDLqleo9HgCoAEC,4rCweDxDqdw,"So you're implying that because most of Ferguson is black, but most of their elected or appointed officials are white, that it means that the majority of people in Ferguson isn't represented at all? That they mostly black population wouldn't happen to have voted for or support the white officials? And just because its median income is lower than that of MO or the US as a whole, is that because its population is mostly black, or is it just a statistic?",False,youre implying ferguson black elected appointed official white mean majority people ferguson isnt represented mostly black population wouldnt happen voted support white official median income lower mo u whole population mostly black statistic
UgwYA9r7GnhqHp9S-mB4AaABAg,cT14IbTDW2c,There should be a law where you won't be prosecuted if you run over people blocking the streets. They sure know how to go about winning people for their cause by doing this! Lol,True,law wont prosecuted run people blocking street sure know go winning people cause lol
UggNotjamqXzKHgCoAEC,8HB18hZrhXc,Send them to france,False,send france
UghblI9yzalDUXgCoAEC,dG7mZQvaQDk,If only more black people were like her...,False,black people like
Ugga9KzkNDGvlXgCoAEC,04kJtp6pVXI,"Check out this you tube post. ""Black man goes on an epic rant against Ferguson rioters.""

Although his message is delivered with childish, cartoon-ish emotions.... He is one of the very few African American's who gets it.",True,check tube post black man go epic rant ferguson rioter although message delivered childish cartoonish emotion one african american get
UghWm5GCsm7byXgCoAEC,04kJtp6pVXI,5:09 plain n simple truth,False,plain n simple truth
UgjwfZG_znrrvXgCoAEC,cT14IbTDW2c,"Blacks are able to do this because it was White people in rush hour traffic coming home from a job! They bring their lazy asses out from watching TV and getting high to fuck with the very people providing their welfare. Yea, these White people are the same who sit on juries that rule on po-lice brutality and shootings. Piss them off. I'm SO sure you're getting them to see your side of the story!",True,black able white people rush hour traffic coming home job bring lazy ass watching tv getting high fuck people providing welfare yea white people sit jury rule police brutality shooting piss im sure youre getting see side story
UgwvRtbtvm1UbBGc04t4AaABAg,cT14IbTDW2c,I don’t care what they are protesting about. One of them should have run there punk ass’s over. I hope they all get run TF over,True,dont care protesting one run punk ass hope get run tf
Ugx_b0BA1QECOSVPhM54AaABAg,cT14IbTDW2c,You whites are so racist always in comment section  . I'm so glad you whites are being exterminated . Another 100 years or so an there will be no whites . Peace on earth,True,white racist always comment section im glad white exterminated another year white peace earth
UgjQRVW_CrwB_XgCoAEC,9pr1oE34bIM,One of the best breakdowns I have seen yet.   We all need to slow down and think before we act and do things.,False,one best breakdown seen yet need slow think act thing
UgjNiAdoDPMUW3gCoAEC,04kJtp6pVXI,Wow.. Think I'm going to buy a bullet proof vest..shit! if your black it's like everybody is tryin' to shoot you.!,True,wow think im going buy bullet proof vestshit black like everybody tryin shoot
UgjfuRw9Xd9RJ3gCoAEC,cT14IbTDW2c,"Haha 4:37 a big old ""Fucking"" made it through the censor",False,haha big old fucking made censor
UgilrITkmW-kdXgCoAEC,9pr1oE34bIM,Why didn't they interview the constitution workers??? Who where caught on tape saying why did u shot he had his hands up,False,didnt interview constitution worker caught tape saying u shot hand
UghtUAixv0nBhHgCoAEC,dG7mZQvaQDk,AMEN! Tell it like it is sister AMEN!,False,amen tell like sister amen
Ugjpu_RMQN7KuHgCoAEC,dG7mZQvaQDk,"I will tell you what is even more taboo to talk about, something the News Media won't touch with a ten foot pole...*""""Black on White Crime""""*
Blacks sexually assaulted over 30,000 white women in 2005 but fewer than 10 black women were sexually assaulted by white men. Yes, I used 2005 because the BOJ does not make these stats available online anymore stating that ""These statistic may be inflammatory to certain ethnic groups' and this is only the tip of the iceberg.",False,tell even taboo talk something news medium wont touch ten foot poleblack white crime black sexually assaulted white woman fewer black woman sexually assaulted white men yes used boj make stats available online anymore stating statistic may inflammatory certain ethnic group tip iceberg
Ugj9P4pwefve1XgCoAEC,9pr1oE34bIM,"I have a magic hamster that has drank a lot of lean and has never heard of anyone using Skittles in lean, Jolly Ranchers are the ideal candy to use. Not that I or the magic hamster do not doubt someone using Skittles in lean I just want to point out that in Houston, where lean was quote/unquote ""created"", the magic hamster prefer to use Jolly Ranchers in their lean. ",False,magic hamster drank lot lean never heard anyone using skittle lean jolly rancher ideal candy use magic hamster doubt someone using skittle lean want point houston lean quoteunquote created magic hamster prefer use jolly rancher lean
